PC1,PC2
-0.8478774347345883,1.3789419527392919
-1.2585454487648544,-0.42359091280777056
-2.389684220891067,-1.1828533775950951
-0.4902854386051506,-0.5602975916683723
-0.7848411537388317,0.09591957673129803
-0.725302425526063,-0.604979414369738
-0.7677648807017343,0.3802018441108128
-0.545978172649318,-0.21642858467180065
-0.6658488955489207,-0.1823615063336842
-0.7914820755487072,0.16016002816048736
-0.153735408820624,0.5220032532898511
-1.0997592726478096,0.31006113922425993
-1.4045005606161558,-0.4003864057857982
-1.1175321723859846,-0.24512259750248527
-1.099832547079435,0.1463927665503273
-1.2778582990324983,-0.05096384326406595
-0.40971640022542977,0.26609915944165835
-1.6312222389967197,-1.4874345557823279
-0.8014948600296642,-0.36263780489243536
-1.5895402044917055,-0.0442853670737106
-0.12463318521994261,-0.2306586044423304
-2.1245183833947983,-0.4331717616821579
-0.5807518820332258,0.873087520319507
-0.7961083903804324,-1.01506903642108
-0.8352839500135381,1.157145149206558
-0.3628549421389792,0.8599844132250481
-2.532489108395524,-0.35740188332248063
-1.545991383082415,-0.2441815575853477
-2.807775369713382,-0.7072640827929639
-1.421185310727651,0.9149256952826496
-2.076494358374453,0.2835980416967132
-1.1887180195300038,-0.6163774825929683
-1.893253518774467,0.994850785871667
-2.2969067830711896,0.4356684911669479
-1.7442650412054983,0.6057967553515269
-1.939720791657235,-1.0703237148157876
-1.341790259516689,0.6221590760066561
-1.7953028202665116,0.848610249983329
-1.313467676482771,0.2145415542343671
-0.48240432798708366,1.0738302457876314
-0.8417597656799455,0.5784949166963265
-0.5723866820656613,0.7109779305561809
0.2844721170039677,1.1524602482664756
-0.7470106158895315,0.8902701471262048
-0.42973984193000214,0.9846114440625654
-0.7640966055207118,0.8760143741993955
-1.0916093071807538,0.9649340139638988
-1.5234795220224226,1.0953342976971663
-1.5633533320400612,-1.319848604163615
-1.972043127830676,0.22109855342735052
-1.7204189779881554,-1.1673973580577324
-3.334521339445601,0.18639428365975383
-1.4709600861882022,-0.2796224385020533
-2.2430049109211287,-1.1939243756230042
-3.789442879416614,-1.598697062006289
-2.856038567611796,-0.6790984407294033
-1.066604300930467,0.30027625944982944
-1.640832747830095,-2.0258354589422485
-0.9741225542595944,-0.2362949450149649
-1.5654695137063164,-2.4591704561347756
-1.147760232618058,-1.7565521924131176
-1.4297168954125463,-0.7161677166490468
-1.1359265610601297,0.5634954616831849
-1.3915533666128908,-0.22629353157104826
-1.6622570965390684,-1.9672783144564003
-1.082323619476421,-0.11470144243898887
-1.1346323564596152,-0.3347232978220183
-2.0985396450219813,-0.756470412006028
-1.7617792759792992,-0.4063703364738438
-1.4145449020624559,-0.40910931888348456
